Epoch,Train Loss,Validation Loss,Validation Accuracy,Test Accuracy,Running Time
0,2.2961549665778875,2.29072904586792,34.5703125,91.54999852180481,151.98639035224915
1,2.269805409014225,2.2557175159454346,26.5625
2,2.204188627190888,2.1838016510009766,37.890625
3,2.0996616748161614,2.036776542663574,56.4453125
4,1.955136074218899,1.8997833728790283,63.8671875
5,1.8602339471690357,1.8476258516311646,65.0390625
6,1.8172890124842525,1.807978630065918,71.09375
7,1.780202426481992,1.776476502418518,71.875
8,1.745511181652546,1.7102634906768799,80.078125
9,1.7042549746111035,1.6824954748153687,82.421875
10,1.6798076354898512,1.6701726913452148,82.2265625
11,1.6675314153544605,1.6592419147491455,82.6171875
12,1.6600343314930797,1.659834623336792,82.03125
13,1.6509617548435926,1.6504207849502563,83.203125
14,1.643482020124793,1.6460249423980713,83.203125
15,1.6349923703819513,1.639406442642212,83.0078125
16,1.6312855700962245,1.6383157968521118,83.7890625
17,1.6193314823321998,1.626379132270813,85.9375
18,1.5978176086209714,1.623324990272522,86.1328125
19,1.5879983892664313,1.61053466796875,87.5
20,1.5790719594806433,1.6057480573654175,87.6953125
21,1.5660559618845582,1.6025118827819824,87.109375
22,1.5640595285221934,1.5980396270751953,87.3046875
23,1.5576658411882818,1.6027472019195557,88.0859375
24,1.5507140140980482,1.5908478498458862,88.8671875
25,1.5482729682698846,1.590031385421753,88.4765625
26,1.5445209573954344,1.5864715576171875,89.2578125
27,1.5423261267133057,1.5858670473098755,89.2578125
28,1.5368078439496458,1.5844923257827759,89.453125
29,1.5348221003077924,1.5819907188415527,89.2578125
30,1.530410597100854,1.5817928314208984,88.4765625
31,1.5299532185308635,1.5818829536437988,88.8671875
32,1.5246441182680428,1.5828516483306885,88.4765625
33,1.5229042815044522,1.5790693759918213,89.0625
34,1.520621085073799,1.5785975456237793,88.671875
35,1.5229007117450237,1.5767778158187866,88.671875
36,1.5178193263709545,1.5759038925170898,88.8671875
37,1.517703637946397,1.5743803977966309,89.453125
38,1.515042491722852,1.5746657848358154,89.2578125
39,1.5153055097907782,1.5740914344787598,89.6484375
40,1.5114139937795699,1.573240876197815,89.2578125
41,1.5103171742521226,1.5724328756332397,89.0625
42,1.5113006602041423,1.5703996419906616,89.6484375
43,1.509370588697493,1.5709781646728516,89.453125
44,1.5122500625438988,1.5718178749084473,88.8671875
45,1.5085487491451204,1.5712140798568726,89.453125
46,1.5066293212585151,1.5697354078292847,89.2578125
47,1.5043112700805068,1.5698827505111694,89.2578125
48,1.5043519497849047,1.5697287321090698,89.84375
49,1.5019008894450963,1.5695313215255737,89.6484375
50,1.5031855376437306,1.5705480575561523,89.2578125
51,1.5008529694750905,1.5699756145477295,88.8671875
52,1.4995295056141913,1.5669729709625244,89.6484375
53,1.4998300918377936,1.5657926797866821,90.234375
54,1.4966359687969089,1.5652921199798584,89.6484375
55,1.4997685384005308,1.5656393766403198,89.6484375
56,1.4969612308777869,1.5667130947113037,89.84375
57,1.4968181154690683,1.5657169818878174,89.84375
58,1.495163588784635,1.5656405687332153,89.6484375
59,1.4973023710772395,1.5639046430587769,90.234375
60,1.4976261309348047,1.564814805984497,90.0390625
61,1.4950085524469614,1.565923810005188,89.6484375
62,1.4956380063667893,1.5629475116729736,89.84375
63,1.4947609552182257,1.5635565519332886,90.625
64,1.4941142424941063,1.5647404193878174,89.84375
65,1.4911418980918825,1.562416434288025,90.4296875
66,1.4923059791326523,1.5622411966323853,90.234375
67,1.4931023218668997,1.5630388259887695,90.0390625
68,1.4931753017008305,1.5630667209625244,90.234375
69,1.4927501045167446,1.5624521970748901,90.0390625
70,1.4909007023088634,1.5628314018249512,89.84375
71,1.4906023410148919,1.5609853267669678,90.234375
72,1.4897529589943588,1.5624701976776123,90.234375
73,1.4893371150828898,1.5614891052246094,89.84375
74,1.489720068871975,1.5620039701461792,89.84375
75,1.489970015361905,1.5606633424758911,89.84375
76,1.4887159336358309,1.5582369565963745,90.8203125
77,1.488819501362741,1.5601916313171387,90.0390625
78,1.4891666094772518,1.5592925548553467,91.015625
79,1.4884455110877752,1.5592578649520874,90.8203125
80,1.489505402278155,1.5607279539108276,89.84375
81,1.487899785861373,1.5602587461471558,90.4296875
82,1.4873114610090852,1.5601450204849243,90.234375
